55.	4.887232059645868e-9	1.6399864541065364e-8
56.	5.035378414688763e-9	1.668148271440556e-8
57.	5.187008155673201e-9	1.6969722631311043e-8
58.	5.342245602181413e-9	1.7264820617116906e-8
59.	5.501221060857672e-9	1.7567024378280122e-8
60.	5.664071190211345e-9	1.7876593695848513e-8
61.	5.8309393924228005e-9	1.819380117021207e-8
62.	6.001976234513161e-9	1.851893302181617e-8
63.	6.1773399014778314e-9	1.8852289952462157e-8
64.	6.357196684250188e-9	1.9194188072952556e-8
65.	6.541721505659385e-9	1.9544959902890738e-8
66.	6.731098487879028e-9	1.9904955449377105e-8
67.	6.925521565236189e-9	2.0274543371922378e-8
68.	7.125195146668126e-9	2.065411224176632e-8
69.	7.330334832583705e-9	2.1044071904561853e-8
70.	7.541168191414494e-9	2.144485495658079e-8
71.	7.757935601735554e-9	2.1856918345551232e-8
72.	7.980891166507426e-9	2.2280745108575374e-8
73.	8.210303706749689e-9	2.271684626104234e-8
74.	8.446457842815842e-9	2.3165762852099565e-8
75.	8.689655172413791e-9	2.3628068203987626e-8
76.	8.940215555623789e-9	2.410437035483634e-8
77.	9.198478518426137e-9	2.4595314726642113e-8
78.	9.464804787688796e-9	2.5101587043256318e-8
79.	9.739577972207924e-9	2.5623916525941105e-8
80.	1.0023206406275531e-8	2.616307939787991e-8
81.	1.0316125174407012e-8	2.6719902733101777e-8
82.	1.0618798338343066e-8	2.7295268689920346e-8
83.	1.0931721390300861e-8	2.7890119174406117e-8
84.	1.125542395975264e-8	2.85054609858621e-8
85.	1.159047280483469e-8	2.914237150332875e-8
86.	1.1937475123928063e-8	2.9802004980744962e-8
87.	1.2297082228116705e-8	3.0485599528109684e-8
88.	1.266999362125248e-8	3.119448486748127e-8
89.	1.3056961541402241e-8	3.193009096602414e-8
90.	1.3458796025715948e-8	3.269395766409439e-8
91.	1.3876370570475127e-8	3.3487745434701726e-8
92.	1.4310628469549004e-8	3.4313247432612794e-8
93.	1.4762589928057546e-8	3.5172403017045445e-8
94.	1.5233360064153948e-8	3.6067312962664685e-8
95.	1.5724137931034425e-8	3.7000256610008316e-8
96.	1.6236226714228878e-8	3.7973711249982984e-8
97.	1.6771045286755268e-8	3.899037408964074e-8
98.	1.7330141337872607e-8	4.0053187209277944e-8
99.	1.791520633124878e-8	4.1165365997037465e-8
100.	1.8528092597015478e-8	4.2330431639728215e-8
101.	1.917083292149894e-8	4.355224836091495e-8
102.	1.9845663071041993e-8	4.483506623447404e-8
103.	2.0555047775651452e-8	4.618357056939477e-8
104.	2.1301710808522467e-8	4.7602939064826346e-8
105.	2.2088669934286695e-8	4.90989081790205e-8
106.	2.2919277668969394e-8	5.067785044178441e-8
107.	2.3797269006528388e-8	5.23468647564195e-8
108.	2.4726817530248268e-8	5.411388204788672e-8
109.	2.571260165241199e-8	5.598778883117125e-8
110.	2.6759883120893712e-8	5.7978571218546324e-8
111.	2.7874600397896187e-8	6.00974812244127e-8
112.	2.90634800385258e-8	6.235722540146872e-8
113.	3.033416972629252e-8	6.477217198243147e-8
114.	3.1695397050192656e-8	6.735856559793824e-8
115.	3.315715822765324e-8	7.013472680133336e-8
116.	3.4730940437596625e-8	7.312119555161247e-8
117.	3.6429979677326177e-8	7.634075251238985e-8
118.	3.826955229796972e-8	7.981821992220537e-8
119.	4.0267291536961716e-8	8.357990772928688e-8
120.	4.244350913503732e-8	8.765253691617111e-8
121.	4.482148502774424e-8	9.206145056480109e-8
122.	4.742766370863746e-8	9.682792758207531e-8
123.	5.0291663139654484e-8	1.0196545895195522e-7
124.	5.344596101847877e-8	1.0747494560515447e-7
125.	5.6925075929271504e-8	1.1333894056266523e-7
126.	6.076401366252522e-8	1.195152908018168e-7
127.	6.499571543367319e-8	1.2593083514076512e-7
128.	6.964725031746106e-8	1.3247617293506846e-7
129.	7.473458030169496e-8	1.3900290380355992e-7
130.	8.025594929529362e-8	1.4532507536319012e-7
131.	8.618436362767486e-8	1.5122670785598667e-7
132.	9.24602570869066e-8	1.5647693072668928e-7
133.	9.89861740660189e-8	1.6085314184186377e-7
134.	1.056258814870373e-7	1.641704713998273e-7
135.	1.122102706018151e-7	1.66312921776986e-7
136.	1.1855126602034688e-7	1.6725883326688018e-7
137.	1.2446263824888425e-7	1.6709243444575155e-7
138.	1.2978379977052084e-7	1.6599565552791696e-7
139.	1.3440073316079242e-7	1.6422010787992225e-7
140.	1.382584598216712e-7	1.6204595061384345e-7
141.	1.4136210915630542e-7	1.5973884553879392e-7
142.	1.4376743994828512e-7	1.575160079868736e-7
143.	1.455647105187214e-7	1.555279237041106e-7
144.	1.468608524704567e-7	1.538563170250514e-7
145.	1.4776401904443642e-7	1.5252432039697434e-7
146.	1.4837270254525293e-7	1.5151291118142218e-7
147.	1.4876978454928193e-7	1.5077823949156416e-7
148.	1.4902068592261755e-7	1.5026630038528795e-7
149.	1.4917430477182227e-7	1.4992338739515324e-7
150.	1.492654672132693e-7	1.497022658251767e-7
151.	1.4931790820152708e-7	1.495648534208199e-7
152.	1.4934715110588863e-7	1.4948249492427643e-7
153.	1.4936295803615626e-7	1.4943485970117084e-7
154.	1.493712396894911e-7	1.4940826036412247e-7
155.	1.4937544486949824e-7	1.4939391616586393e-7
156.	1.4937751406604103e-7	1.4938644389865127e-7
157.	1.4937850061723748e-7	1.4938268306698185e-7
158.	1.4937895632976912e-7	1.4938085396160488e-7
159.	1.493791602551049e-7	1.4937999421105767e-7
160.	1.4937924864829515e-7	1.49379603612029e-7
161.	1.493792857586906e-7	1.493794320767162e-7
162.	1.49379300847895e-7	1.4937935925297495e-7
163.	1.4937930678943164e-7	1.4937932936364938e-7
164.	1.4937930905492753e-7	1.4937931750290714e-7
165.	1.4937930989136346e-7	1.4937931295223849e-7
166.	1.4937931019037043e-7	1.4937931126403575e-7
167.	1.4937931029385785e-7	1.4937931065845325e-7
168.	1.4937931032853376e-7	1.493793104483795e-7
169.	1.4937931033978202e-7	1.4937931037790408e-7
170.	1.4937931034331406e-7	1.493793103550645e-7
171.	1.4937931034438778e-7	1.49379310347899e-7
172.	1.4937931034470357e-7	1.493793103457254e-7
173.	1.4937931034479365e-7	1.4937931034507592e-7
174.	1.4937931034481863e-7	1.4937931034487898e-7
175.	1.4937931034482499e-7	1.493793103448335e-7
176.	1.493793103448268e-7	1.4937931034484238e-7
177.	1.493793103448272e-7	1.4937931034484103e-7
178.	1.493793103448272e-7	1.4937931034481416e-7
179.	1.493793103448272e-7	1.4937931034483777e-7
180.	1.493793103448272e-7	1.4937931034481673e-7
181.	1.4937931034482737e-7	1.493793103448211e-7
182.	1.4937931034482737e-7	1.493793103448211e-7
183.	1.4937931034482737e-7	1.493793103448211e-7
184.	1.4937931034482737e-7	1.493793103448211e-7
185.	1.4937931034482737e-7	1.493793103448211e-7
